Id,Division,IsCompagnons,GuestId,Team
2f5f2caf3aa928a90be692bc510cf78b17c1e23f5b6165b30343ee0cfbe429a2,"Infra Ener, Défense Marine Aéronautique, Ingénierie",OUI,a4eb9fc365844c00e77dfbf75e26325123d0a558dea31eeda888c0b648bae2d2,
68888ef1a1aae6751d35b412571e88f27bfb675209f5f750f7a298f59ca2f7921ee9973a4cd412e54ee9296432203866,MBU CEDE,OUI,,
7cfcb7133662475f711288cfbba93f0154642ab5b76951e246f8e0aa24886d364ce48853c6ed86b67f29d83f4cd394aa,BIS Services Bâtiments & Infrastructures,OUI,825cdd2eee314062cc3d61311dbbc4bacd4c01d8d3ba765465b081cec6f44cf35d7816a0d29c749be63baa9e15e083ef,
8dd1aef4362ddefb534d020c1244a0655a8b0d490e220311ff566e0d0f16a40b8a3c48f8df9b33bbaa7c9b517fa270cb,BIS Ile de France,OUI,1ffaae921e5c32bb32925fa2dd6b02986336702eb74f8fff6ef73767351959ca,
6bd15981b42e795a5bdb9bfc33c052a95364aaffbf4f2fbab4a16a5f0c5a62e1,Villes & Territoires Connectés,OUI,,
481658bd927479a11ee36e1db33f69b8daf88cbbc8f6f00bfc1b0878a542722c,BIS Grand Ouest,OUI,,
05afba84b4ba1bcfe231e6ca85a40525a27b3fcd2a193a0298e1d90c3c94446e,BIS Services Bâtiments & Infrastructures,OUI,,
5a0960dc16fd2684eec95689af93399cc237fcbf2d56b37e621efec69580af2b,Villes & Territoires Connectés,OUI,fde7d233e5a5b0314edbc5b60f786f413c1a717b6d94644be4e4420638cc42c5,
d37ad1628617db1f9a742054a23271411fc8e2931e83f6ef67ddebf65178fe53,BIS Ile de France,OUI,301ca98ae10dd5607e10d3c3be7e656a8d4b85ff4f0e40888ffc7b3e8c3a1a93,
7098c53dc6c25332149ecc49c05a5d58c4bd233e463b5ac09565257eee71d9f4,BIS Services Bâtiments & Infrastructures,OUI,,
8adf9d21950bb485935bfa7ee1780920d7f93b8ebfc7b32e54510dec253df5c8,Industries des Procédés,OUI,,
e95f53c548c892077f536b1f64cc479ef9a03cb47d5dcacb904fb4d1931c3757,"Réfrigération, Sécurité Incendie & Décarbonation",OUI,,
04675b3ef300547227e80281789f5de70b83352f07f338fa966ada4f1a751420,BIS Ile de France,OUI,,
74544c28c757930d687d0557518e8c7725e73d05be09b5485c483cf596ad5471,"Infra Ener, Défense Marine Aéronautique, Ingénierie",OUI,,
f4945c10d387d27ff6d595ccab7b9e42e0833bac644e23dcb2dcefcb7a167cf2,BIS Grand Ouest,OUI,,
88dc04739c1236ff3cca5681bbec8ec7a080124e6e22003fa423682d0e8997495faef802f0854dbc67f6d1493a30c66b,Industries des Procédés,OUI,,
abbebfb16fbf56d139d4c4b94f5da0ab7b68df5406a2c6272f92065867f5ac45,BIS Services Bâtiments & Infrastructures,OUI,,
cf744d39a03824e0c867c2ffcc049ed898c8750be33d1d5373003b41fd176ff3,BIS Services Bâtiments & Infrastructures,OUI,,
8a06c019e042390b6071a07960c80f735937eab2a3d04c9f615b0fe3d49c6cba,"Réfrigération, Sécurité Incendie & Décarbonation",NON,,
25dab57ea98dce4ee27c2e4c56d4f2a512afe5d0d748a024690ca46ed13126c9,"Réfrigération, Sécurité Incendie & Décarbonation",OUI,,
2af33ae4faca7c66fc5cb38e21b6ad6273094c75941ccacdec7fa1d822e476023e36ed9cecfab7ed96162e5fdd72c128,BIS Ile de France,OUI,ee24869f3503ae957f6c8cc831f84485962836657f452977270440c15da311b1,
8e89f267dd24df33a503e14a00241465d6cb66f9c8ff5f5134a2fbb5bf477846,BIS Ile de France,OUI,,
89671707fbf41f88d6b82be01d625cfbad4a1a5bb44fdc51c58d43d42fcb65f7,BIS Direction Ressources Humaines,NON,,
44ebc9206ac293bcf8494536dbc1d188ed66c666f7b1f454fcf463b10636eb59,Equans Digital,OUI,,
157f624de9474ce50825548cb7f9f26206fab3a40ce5b33209c3a336c2667a9d,BIS Services Bâtiments & Infrastructures,OUI,e7f3d6f64fb6eff9b6e88593721d90e976ccb658ed788f7718b05c1df0fc0a26,
e70e3803adbf38360ed98ee7392b8560e4a968fa78b2b731071d4d99e60ee760,"Réfrigération, Sécurité Incendie & Décarbonation",OUI,9aef6024f23aa660a836a22b08af72b0e406c785344ea2cd169c0b5d039ed917,
a1d7332da69d6b6325754c23224ecb4d90ee0dda4c1f89a09f0c3f6c8b07f51b,BIS Grand Sud,NON,,
418f072a8e1a8c9c6f341da9b85c14bafb6a7d260dd6b1b88cfa4c595fcd9ad0,"Infra Ener, Défense Marine Aéronautique, Ingénierie",OUI,6239f0ad5b5c13f03e76458ca14a9341a043ddf75ce9bf11b30eac52378b9e18,
0bb54e6011418af72bd21c0edba79b8b7410369e2cdcd37f30acecd1915d872a,Equans France Direction Santé Sécurité,NON,,
cc908b55d3dca7d69da3514c2171cc2f3a783701a931f2a996f1e1bcac7cb146,Villes & Territoires Connectés,OUI,,
a59055e9fc1be38a1819ba324a77f3d1329379ff4ab965a3975de0ae0d4b2627,Industries des Procédés,NON,,
f2d453bb770d6236a6cfaa0d018ba6c15a37cad3d08fa2dfc529046e2e8dd7f3,Villes & Territoires Connectés,OUI,,
bf5470c24f4e60a9c5767e2197e8065194174d96720574b280343e57fd2f7121,BIS Ile de France,OUI,,
1b63cc51512ecdc8371e7d8dd20e441a36b1e41c9219409165f273a2b0d8b835,BIS Grand Ouest,OUI,,
9f83b6ce5aeb6e15c73f37a76379acd97227bcfd5b0e4352fc81b0d38eb300c7,"Réfrigération, Sécurité Incendie & Décarbonation",NON,,
c783d7197160893278a3696b210a7dffd8898aa9447737abc94a27758985da28,"Infra Ener, Défense Marine Aéronautique, Ingénierie",OUI,,
0eb37d225f08dda8f4cc9fbe9aba719674a7371c6e4039431584aec1016f7a56,BIS Services Bâtiments & Infrastructures,OUI,,
0981484b7dedb3f53f814380f3582668d21144f77f18989ea920ecf1ded59509,BIS Nord & Est,OUI,,
7608a315146058eaa72b8e8eaaa662a0b49842fa902f4a86c36208916a5a6744,BIS Grand Sud,OUI,ec93fa3e024af8dae4085629c13420d4ec89fee4d95fe95f1457e8a09a9541b1,
bbc8c47cc0f885183789b988d9d018cf8ca7f863ef6009d07894c7da67a0d07e,BIS Services Bâtiments & Infrastructures,OUI,99b6e4d2e42e198f9d9fb8967cee7582,
7e1807ef9b989ed15b174145f7732aa4a6a9fd34286da122991b4930bb3c3457,BIS Grand Sud,OUI,,
bb6544923cebc39cc0e2964f64c863ca7b6d4981bbe89c6ed830db694d1dfaa8,Villes & Territoires Connectés,NON,,
08b5544ba0afd552ceb36ad0a344f4ab6ad1aafdec75d212cef1bb917aae4239,BIS Services Bâtiments & Infrastructures,OUI,92a5eefca98d0d7673249b8c39da76a0dd10c1fa2c9f04fe635e1e93376ebdd9,
f7ae85647ea4668a5c4a92ddb8b86c26524cdba4c097dc755459351a14f77836,BIS Services Bâtiments & Infrastructures,OUI,600d97a8260af492c8746ca32004470d79950db032f74cf725f61c89d5f59f15,
2942c10a6ed2a52868fb94c1a213efd90259aed82919717c1beb4c03541c3361,Villes & Territoires Connectés,OUI,,
012129c2a68b33fda86a2464f3003ab2abf2d6c7c9093ad5eb3f04ff23a0cb24,BIS Services Bâtiments & Infrastructures,OUI,5f7a83bdb858609ff3c7e2a46ff71aa48c09dce3c9e85a9374ef77ec78184bf0,
31c4be9e28682a1baa3a2951cd75c96837e0112e4b760fc918e26cf713387fb6,BIS Grand Sud,OUI,d36d10a498c126c41856e163f52e1726e31bc99566742fd2064d50fe0e916704,
c7b9de30c2817586fe97a662f8d98b8192d40eceda8f499b009c8e070bf82c3e,Villes & Territoires Connectés,OUI,,
41a935c1a49249fbd2cabbb28980e134627a432e7dbdfe1f8ec4740f10b1d039,Villes & Territoires Connectés,OUI,,
33cc134c62cb13b6ded5af37ba4f1f1be72a6e43c7dcce43bc454a7c1813aa22,Equans Digital,OUI,,
bfe3804bfb026814d9bf4eedf0c4df1e365551b4799092c4e31d5ea1ea0022c5,BIS Services Bâtiments & Infrastructures,OUI,428ce57a3e1b85a2645774ca2d6a9480c58705f1e1dc3a38968da14a1b68d2c5,
4d93b568bd9c2a97ab34e83814714e1c2c91fac3bd352c756113646a59f65d5d,"Infra Ener, Défense Marine Aéronautique, Ingénierie",OUI,264d8a1660b5c7c56b39aed5bec25c641930ed34ed2f06fa7d809db9f4c1d49b,
b0651be75da44bbea49ab4827da15f1bff835c1f00b881eafd5d2def0ab31818,BIS Services Bâtiments & Infrastructures,OUI,,
05136b6170274f050d53c7bef82f2217e138b8eda4029f2a5c0f283ceb64b684,BIS Ile de France,OUI,,
f900907cb11bd4e8e20556dd84fc944cb40741af27ab402c3021200f9dc349a6,"Réfrigération, Sécurité Incendie & Décarbonation",OUI,,
680087760b401fbe309fcbedd3d629a04ae45f934c86d76e28e0b405478df85d,BIS Grand Sud,OUI,,
8c2efb5145583e96579ed7add992648edeea49e163474266ab0df956fe11ba53,"Réfrigération, Sécurité Incendie & Décarbonation",OUI,,
f97714efba1132f5c15a9792e9a2ffeb405358eeb26b5325990aca5356981424,BIS Nord & Est,OUI,9e8572d610d17dd6c672a53c99ded092e1641fcdf30740721a2a18bee890fd04,
4b9b8f05fdee96600ede773ba5b82971a88f997f9c0ba55453f12de5b736a12c,"Réfrigération, Sécurité Incendie & Décarbonation",OUI,,
ce974d5d7056776f62618369940b71a0feed5eb3f26ff74a77598badaddde4be,BIS Grand Ouest,OUI,f0f03a3f09a2cb53f2e5efc91cd37df31f9d52bcecf334d96c22349e63ec29d7,
0c4f81fa4b65b8b7c07e1ae1462e335f966d4435d65cbb10842e84b226d9b734,BIS Grand Sud,OUI,02645033e28162327fbb3177bb78e01e74df5c2fcdf7c00f5c664d37762ba37c,
44e9e90fdeecc750f091c630e246a3acc536e3bee7d957dbc45994a52e24fc46,BIS Services Bâtiments & Infrastructures,OUI,,
f866b7114c144b75f9e2a96463e2d7438c31dacd8e36e10e9839eed66b66617b,"Réfrigération, Sécurité Incendie & Décarbonation",OUI,0399122fe0c092b439b4efc4375e481ab58f56e80e36b1d0b074662c76b2aa20,
6c9a743534cd28d0cf9ce820194e54f43a334ce230df9734a46fac01fe64b7fd,"Réfrigération, Sécurité Incendie & Décarbonation",OUI,,
959f9cd39a2b0267f8a6e8c4c4b3e5f463f43527a32db9f763b718c60f450f16,"Réfrigération, Sécurité Incendie & Décarbonation",OUI,,
846ad91040a5b2be65bd572123d119386a0bbb33f3371ccbc54dc365efdba1eb,BIS Grand Ouest,OUI,,
d0e59ca6a3826c78fa990f50ebfacaf95a9c41b63f2fed5e5e66136046a87e69,BIS Grand Ouest,NON,,
a5a41833a062a6c0160862554cb59a535a64d99550ef5e1dfecbc64bf111afa8,BIS Ile de France,NON,,
d9fbdd49c13054417ed41e15868fb84b9fabec86d6f9b34f3377dd98271a0e9f,Villes & Territoires Connectés,OUI,,
9d463388750621531f715fdda4701f92fc72412a4e55d8a9fd7a6eb27bd81a5e,MBU CEDE,NON,,
4b1d878e3800c75e15d56f50b1ea756c65b72939cc9885265453e576a009542d,BIS Grand Sud,OUI,af8c2fb9f1d90e6d4b4a134327f22e1f3976281286c479609a78c54e9af67896,
3bb9dc6d587ae539b7d6801d2729185b31eb2c16cd4d75bd2c8107527d603dec,BIS Services Bâtiments & Infrastructures,OUI,baf6bc1131d236f77e03000508b7df050b0b65db6881c264b5662a2e234db7b432c85956520e0fa4c15583b11332994d,
11701868fdfd7af76696eda17f2409cf230d3c80af00f400321272ce22d03539,BIS Grand Sud,OUI,,
98af2ba2ec8fe65822deebe8609d9a7d3d9c421861e42113e1c7329447bde18e,Industries des Procédés,OUI,,
289a30d4cdcc2c0bf25435540bc1900335a0a204beb2bc25a3ede7416fa4cfeb,BIS Services Bâtiments & Infrastructures,OUI,,
40d0c1a4ac49c88b58d6a4e4db7c083ac5b2515e0a46fd4f7b7fce79c5c7eb94,BIS Grand Sud,OUI,f3f2ced83cdfc7d7fc2893eb900a99b62ca52fdd5f1c2e566e0557f30144bdb8,
99fb373ca244a9d08bc78ac58756758632c4ef13dedcaa333fee5412167db00b,BIS Services Bâtiments & Infrastructures,OUI,8991b31a50daa23eabaf65e26ff37556e9fe9450dee1234cc2635f89b18ff6d3,
b04e7de412702e7d48e46f506d5e636dd2a0248b136c6f15a10400e212da398f,Industries des Procédés,OUI,,
7a685ec98156a5a8b77865c3abdf7d7c66a6c37f23e4ed5eeffc1ef8a38b80fe,BIS Grand Sud,,,
db3ac107f8cee9eda59b022ddc682c0a4afab43c159903e4d47cef5ebc6923fc,"Réfrigération, Sécurité Incendie & Décarbonation",OUI,,
cac49cd303637c4247cdc49115df94443c3897e08be0b014613566df26e9d5e1,BIS Grand Ouest,OUI,,
175d81638007617464059dd50963c19af32171dee4ed9fc2b606d1fd500e9d35,BIS Grand Sud,OUI,,
baa8526e028845c6ec0ba56bf701e568003590e16a7a362cfe62a58008eff547,BIS Ile de France,OUI,,
ccaaa40ca7b544dcbeb40b441e0fac4f52f47f041a6e51b5b9356878ca7fb018,"Réfrigération, Sécurité Incendie & Décarbonation",OUI,,
7f20c6c0cd00e02796158f4b756dda2acc61b311c05385af2746282932407cae,Industries des Procédés,OUI,,
239fe6e1530b12e4a8f0f4ab59868ab81e1a12c8986b2c8cb0caf386d136aee1,BIS Grand Sud,OUI,60379c30af79dbdd4e52aeff17831164572b8107efb58a8985a234def0edb3cc,
0aeacbb4cfcb5177257bff0da1c96f1e268605227d4779bf7ff62a7b7f691a6d,BIS Ile de France,OUI,,
e1b2d0e2251cdaa026e31344e89aacd8298b11b5b0a791dd29a76d084fb54dcd,BIS Services Bâtiments & Infrastructures,OUI,75759fb88dd0774cc832d3452d16eb495703ea656a4b2825f352012520928189,
f3d030b37548ae4bd349e3684310286aa88c91632319de47e425c7005925a29a65fd41b55e0b56a27a2f2eab5602acdb,BIS Grand Sud,OUI,80e9d4b24530f7803950a6646d83123b830145c5b67e54910e8d95d06efc7cf1,
5b999e3150bd2c41d3bab0c26f0a2eb23b2dbbb52c7e31abc5ceddaca8228e66,"Réfrigération, Sécurité Incendie & Décarbonation",NON,,
1bdb3dc355eeabcf76447f6fa48189495a6401e41e77a3f141f3d497ddbb0e33,Villes & Territoires Connectés,OUI,,
773dda87bc3a968b135c1550d26149e6b6eb5267ae1892ddd4180118b86ff93b,"Réfrigération, Sécurité Incendie & Décarbonation",NON,,
6b6a43e584cba24c4785c1c3893a17520da9e5d5d42c90ed2d5c962b2534ec58,MBU CEDE,OUI,,
c901f29d6b546136491f04d48bd28e41aa3f8c78716d4af02e0817c8f0eb8303,"Infra Ener, Défense Marine Aéronautique, Ingénierie",OUI,,
2da6e30b38caeec057817ec24af80d6cf7bf85abc4ddab7a0437265e568b9958,"Réfrigération, Sécurité Incendie & Décarbonation",OUI,0d5cf33c75d9c6698c52dacc003d05ffa2a62e5d6e9a4d92bf0b0f40298932d4,
8106770db0bcb14f9295c1ec7e74b2e889593a2ac94e67c6edbb243faac9cd79,BIS Grand Sud,OUI,,
b710e547c919f83f33e52816c72aaab819adfa596bb28edeb47f62d065f58b08,Equans France Direction Ressources Humaines,NON,,
38c14829207f08959620aabd66aab410a4c55ed102512e846f8813712894a756,,,,
cf93e18199d8517c8de469a2cf5c4c71dcfe968f6f38321cd301c03e0abf91f0,,,,
264d8a1660b5c7c56b39aed5bec25c641930ed34ed2f06fa7d809db9f4c1d49b,,,,
60379c30af79dbdd4e52aeff17831164572b8107efb58a8985a234def0edb3cc,,,,
e722ee9adf9c8568d183b43b1816e874cb7c8217fc3f73d721145e526e01434b,,,,
1ffaae921e5c32bb32925fa2dd6b02986336702eb74f8fff6ef73767351959ca,,,,
9e8572d610d17dd6c672a53c99ded092e1641fcdf30740721a2a18bee890fd04,,,,
1472ac1d6a10b7050d81b7f4afa162bd9778bc54aead4c1a6eaf05994213d9aa,,,,
92a5eefca98d0d7673249b8c39da76a0dd10c1fa2c9f04fe635e1e93376ebdd9,,,,
2cc75cd795659d62c087fea1fad89be29ea7a2ba6c78a76d620f46c1f0b7fba9,,,,
51970bc884c64de3eedb7998a17ac5ae8e37ade34eaf0384d50d818f3b11a1bc,,,,
825cdd2eee314062cc3d61311dbbc4bacd4c01d8d3ba765465b081cec6f44cf35d7816a0d29c749be63baa9e15e083ef,,,,
23927880c5fae90bc1c335d5da0b520199e016b9a8c25d1967f7e5f33d60637f,,,,
600d97a8260af492c8746ca32004470d79950db032f74cf725f61c89d5f59f15,,,,
a4eb9fc365844c00e77dfbf75e26325123d0a558dea31eeda888c0b648bae2d2,,,,
db4f4af2dfbf18f7513ac8663883693265da9303b805ad683e8268406fa8c4f3,,,,
48af48f999346c07598388d61f9ec253333ffe578807b1d2ff33a5effbbd9fa6,,,,
29b995f88ad1bf51aed4dca2c1c6016f330e295160cb86711872aecc2c21f66f,,,,
11bc63e561d057b263b4e6968bfc16da,,,,
7ba308bf3a8ee4c501cabd9a71b8e40a90464e0f8c86270b28a61189bba296d9,,,,
9aef6024f23aa660a836a22b08af72b0e406c785344ea2cd169c0b5d039ed917,,,,
5f7a83bdb858609ff3c7e2a46ff71aa48c09dce3c9e85a9374ef77ec78184bf0,,,,
8991b31a50daa23eabaf65e26ff37556e9fe9450dee1234cc2635f89b18ff6d3,,,,
0399122fe0c092b439b4efc4375e481ab58f56e80e36b1d0b074662c76b2aa20,,,,
f40b5334b1e1f0a842f7566a6733083708c3e168c15a8bffdfd9c239ef8ecf35,,,,
baf6bc1131d236f77e03000508b7df050b0b65db6881c264b5662a2e234db7b432c85956520e0fa4c15583b11332994d,,,,
cddbeea2c2cede845f9661d042f5639416c3633ce80619e12d3be118d130d58f,,,,
0d5cf33c75d9c6698c52dacc003d05ffa2a62e5d6e9a4d92bf0b0f40298932d4,,,,
3b1b3fc5d53082e31da741b8b3f3ffc17bef7da0cbc1cd02f53bbfc20748dd51,,,,
02645033e28162327fbb3177bb78e01e74df5c2fcdf7c00f5c664d37762ba37c,,,,
b90538bad8bf28f5454ee5dabbfb6cf7a725100c81f13e6424eec1ff215867d1,,,,
7be6296315cdf0dc3514d0ac082aa873e75eb15b76bf899295dde2318c1bc458,,,,
f3f2ced83cdfc7d7fc2893eb900a99b62ca52fdd5f1c2e566e0557f30144bdb8,,,,
76769d04c06ad471f29571066a00cb9a75b0da5c11a1d11a9968bf73d000a1b9,,,,
c52e2ee807a336783f8bc6756c29d0078a6b54decbf6d8d6510e6f239b30d1a3,,,,
6c27d8fd21b9e0b0825d98c53b05fdbc6614371e67120b993f2f0cccffc02ef2,,,,
d36d10a498c126c41856e163f52e1726e31bc99566742fd2064d50fe0e916704,,,,
af8c2fb9f1d90e6d4b4a134327f22e1f3976281286c479609a78c54e9af67896,,,,
ec93fa3e024af8dae4085629c13420d4ec89fee4d95fe95f1457e8a09a9541b1,,,,
1114e2e6d9d4255acca1486744128a9969a240db5f406af74ff4652474e18dcc,,,,
a35294baa83df7ef61d3973ee834a7e0181421b11abb674a72e32822af570f6c,,,,
8531fe4891a51d4e90bfaefa47ac67077f5d9c315f3393e8182f015f8fedb917,,,,
301ca98ae10dd5607e10d3c3be7e656a8d4b85ff4f0e40888ffc7b3e8c3a1a93,,,,
e7f3d6f64fb6eff9b6e88593721d90e976ccb658ed788f7718b05c1df0fc0a26,,,,
99b6e4d2e42e198f9d9fb8967cee7582,,,,
4727ada05199e5447382040ec64866cf797dc63419a1bd4ad0bcfefc10516ffa,,,,
80e9d4b24530f7803950a6646d83123b830145c5b67e54910e8d95d06efc7cf1,,,,
ee24869f3503ae957f6c8cc831f84485962836657f452977270440c15da311b1,,,,
da0b92331a9023dd97bec4f74d97719db6f768c60ed1f9b365a79f26f618173a,,,,
63aad781114b3419a2804b9d593785f4,,,,
428ce57a3e1b85a2645774ca2d6a9480c58705f1e1dc3a38968da14a1b68d2c5,,,,
8a441663e78d186b314a385398c710987386ab353c1785b9aea373884395118d,,,,
c52d4a4e9f852f0322c471b473bb09f271a3ebeef4b8b997f47be1605e4bdc16,,,,
6239f0ad5b5c13f03e76458ca14a9341a043ddf75ce9bf11b30eac52378b9e18,,,,
54722fc4d6e02db57694638d14575893e0573d03eb4d5f8e6f1fd46d8bc0006b,,,,
a0de4b5919c552bfb4c599123b059d6f,,,,
d5d4e4964b9b4fd025db9020829b4abb69477e6fabd73f600be2860bdbbe3652,,,,
75759fb88dd0774cc832d3452d16eb495703ea656a4b2825f352012520928189,,,,
3e37fdcb40786b309f48d15c1fee63a153044b52c48fd439578efaed40deb1c4,,,,
b42a4c4902547cbd3d319b1374899f7f80ad57b686dd300017d1900016044397,,,,
9c574b559b818916ecd5f5d0874fc998b8ae28e4446ce33e6076d9f091246f04,,,,
5e6ebf4f80e86a8adeebd843c09b2f64c1f1ad12dc5cc91c7e2b428bbc4513a2,,,,
fde7d233e5a5b0314edbc5b60f786f413c1a717b6d94644be4e4420638cc42c5,,,,
b775edffee95f1a5fcc5bb4dbc1b271331f4f701df1380e7618dd5b48810fdae,,,,
015ded54d310fd91f791298a2866fa35e6adbb5a1c58c1b6a42707a5708bbf6f,,,,
f0f03a3f09a2cb53f2e5efc91cd37df31f9d52bcecf334d96c22349e63ec29d7,,,,
6b27e7a5f772344fc03d0cfbacb7ef1a51817b6ecba6813d4e8b847675ca1a26,,,,
8dd13002b7fb82d0aafa199eb3fafc50f854c5db40766590f47026346b213fd4,,,,
1cd45f6d5bd5fa4479b1d32ab3261cc683d19af144748f7cd41c4576ee470dd1,,,,
06cbc44b4d9d06b9465859d65dec18d715266b2a275c593075d0bb4e16555722,,,,
7461811402f5279fe111cf6e5b894d122e1aa4f8935e6e30ce3c40892efc5088,,,,
82d72de980d65d8a318b7e8dfec06c0cf1d52e379a7654f03c958476f07929c0,,,,
cbc2680757cfbe99bb47d58ee06a45e4cd6efd6d248295fa3f455ac41af12685,,,,
3047e89e12e991bc6bb82e7ea10ddf031a445815d97545b6ca0f03d124c99bd0,,,,
10d95b55ace2c34592515df92f21c0be0d980be9b2a1ca62110f77d87400bebe,,,,
2ce3ca757c244139cd75465024aec2baa0010f4d188643f957c9c7093001ccf1,,,,
2eef7fc6a527ba367f1483631686dc20e1a08b32b87eec79af871922cc38063a,,,,
b8c390a53f1633cde6cf763253b73f074b10d70d3e705a02566fc8780f35864d,,,,
25550d54ce93e3ee7756c69b30eb15170ab63be4c8adccc5e302c6055a65a85f,,,,
d5551caae8e79ed737a9cac45a18d1a0169274289779bb8894dfd65dda4c7a87,,,,
813fd6b70abad1e6cfdb183ee6f17f2e489d1b45ccc38f5d31f2d963ff0153c4,,,,
7665c5217e74ca981782516ba14bf6d5cc4d1c9ba08b7ae3a82e111db848667f,,,,
81120ff6b3a886983e99cc48ccfb2e836e564c4f6aa991faa86ea961e3c04a69,,,,
4ef37930736afaf5dd3401cf1a539b0d4f73ca64b14065a2de84fe6d64caeb34,,,,